Time;Temp;Luftfuktighet;Lutftryck;Vikt
2022-08-18 19:00:00.000;25,823448;49,342666;949,485666;118,098833
2022-08-18 20:00:00.000;25,076896;49,2455;947,333833;118,659322
2022-08-18 21:00:00.000;24,222413;49,13661;945,004745;119,275166
2022-08-18 22:00:00.000;23,465344;49,028833;943,0105;120,17322
2022-08-18 23:00:00.000;22,665862;48,9105;940,522666;121,249166
2022-08-19 00:00:00.000;22,057586;48,8105;938,412333;122,220333
2022-08-19 01:00:00.000;21,464482;48,724333;936,6105;123,33305
2022-08-19 02:00:00.000;21,062241;48,640166;934,692333;124,4335
2022-08-19 03:00:00.000;20,691228;48,580666;933,16;125,455762
2022-08-19 04:00:00.000;20,358275;48,526166;931,590833;126,318666
2022-08-19 05:00:00.000;20,042758;48,484333;930,074333;127,142711
2022-08-19 06:00:00.000;19,835517;48,477457;929,415932;127,398
2022-08-19 07:00:00.000;20,224482;48,507833;929,420166;127,603333
2022-08-19 08:00:00.000;21,378275;48,577833;930,333833;128,079666
2022-08-19 09:00:00.000;23,396896;48,77;934,0825;127,796333
2022-08-19 10:00:00.000;26,712758;49,1245;942,367833;126,29
2022-08-19 11:00:00.000;28,286034;49,365666;946,268333;124,787166
2022-08-19 12:00:00.000;28,593448;49,5305;949,174833;123,498644
2022-08-19 13:00:00.000;28,645;49,665;951,697;122,906833
2022-08-19 14:00:00.000;28,454655;49,7455;953,0575;122,105
2022-08-19 15:00:00.000;27,794137;49,761525;952,964576;121,83661
2022-08-19 16:00:00.000;27,561034;49,769166;953,283833;122,292833
2022-08-19 17:00:00.000;26,829137;49,808333;953,6045;122,749322
2022-08-19 18:00:00.000;22,85931;49,645;947,713833;123,5395
2022-08-19 19:00:00.000;21,323793;49,402166;941,142333;124,54305
2022-08-19 20:00:00.000;20,676551;49,229666;936,8395;125,316
2022-08-19 21:00:00.000;19,969655;49,137166;934,22;126,568666
2022-08-19 22:00:00.000;20,227068;49,0715;932,371666;127,315593
2022-08-19 23:00:00.000;20,377413;49,062333;931,530833;127,7905
2022-08-20 00:00:00.000;20,444482;49,085254;931,351694;128,205423
2022-08-20 01:00:00.000;20,426551;49,104833;930,919833;128,584166
2022-08-20 02:00:00.000;20,344827;49,129666;930,386;128,975423
2022-08-20 03:00:00.000;20,317413;49,147666;929,6495;129,345666
2022-08-20 04:00:00.000;20,162413;49,169333;929,178166;129,698166
2022-08-20 05:00:00.000;20,397068;49,223666;929,461666;129,907627
2022-08-20 06:00:00.000;20,371206;49,2655;929,3105;130,020166
2022-08-20 07:00:00.000;20,281896;49,331166;929,741666;129,965254
2022-08-20 08:00:00.000;20,374137;49,388333;929,951333;130,133333
2022-08-20 09:00:00.000;20,765862;49,4715;930,847333;130,2995
2022-08-20 10:00:00.000;21,311206;49,576833;932,258166;130,266949
2022-08-20 11:00:00.000;21,437413;49,657166;932,768333;130,157
2022-08-20 12:00:00.000;21,983448;49,724666;933,216833;129,713389
2022-08-20 13:00:00.000;22,344137;49,804833;933,919666;129,039333
2022-08-20 14:00:00.000;22,646379;49,904;935,195666;128,35644
2022-08-20 15:00:00.000;23,068965;49,994406;936,184576;127,4765
2022-08-20 16:00:00.000;23,507413;50,087666;937,271;126,536833
2022-08-20 17:00:00.000;23,514827;50,147833;937,629666;125,54983
2022-08-20 18:00:00.000;23,141724;50,199833;937,688333;124,563
2022-08-20 19:00:00.000;22,945172;50,187333;936,88;123,996779
2022-08-20 20:00:00.000;21,996206;50,148333;935,435;123,5235
2022-08-20 21:00:00.000;21,029827;50,063166;933,024166;123,4725
2022-08-20 22:00:00.000;20,165689;49,989666;930,909666;123,691016
2022-08-20 23:00:00.000;19,534655;49,885084;928,255254;123,802833
2022-08-21 00:00:00.000;19,032068;49,794166;926,064333;123,84322
2022-08-21 01:00:00.000;18,531379;49,732833;924,510833;123,917666
2022-08-21 02:00:00.000;18,037413;49,657666;922,737;124,0265
2022-08-21 03:00:00.000;17,529827;49,586833;921,023666;124,16305
2022-08-21 04:00:00.000;16,935517;49,521833;919,362166;124,390333
2022-08-21 05:00:00.000;16,535172;49,451666;917,4145;124,725084
2022-08-21 06:00:00.000;16,095689;49,369;915,3795;124,924
2022-08-21 07:00:00.000;15,865172;49,325666;914,3465;124,997457
2022-08-21 08:00:00.000;16,432931;49,336666;914,5135;125,106666
2022-08-21 09:00:00.000;19,267931;49,569333;919,840333;124,465166
2022-08-21 10:00:00.000;25,028793;50,095666;931,772166;122,784406
2022-08-21 11:00:00.000;27,218103;50,444666;937,241333;120,838833
2022-08-21 12:00:00.000;25,363793;50,513166;937,238666;119,571864
2022-08-21 13:00:00.000;24,057758;50,529666;936,586166;118,569166
2022-08-21 14:00:00.000;24,264827;50,5735;937,225333;117,6635
2022-08-21 15:00:00.000;23,775172;50,565762;936,686101;117,262881
2022-08-21 16:00:00.000;23,224482;50,543;936,0725;117,201833
2022-08-21 17:00:00.000;22,970172;50,515333;935,575166;117,001016
2022-08-21 18:00:00.000;22,412758;50,455;934,397166;116,673833
2022-08-21 19:00:00.000;22,001379;50,417166;933,962666;116,975762
2022-08-21 20:00:00.000;21,487241;50,374833;933,001666;117,612833
2022-08-21 21:00:00.000;20,750862;50,2865;931,0035;118,510166
2022-08-21 22:00:00.000;19,766724;50,156;928,146666;119,534406
2022-08-21 23:00:00.000;19,028965;49,987333;924,785833;120,258666
2022-08-22 00:00:00.000;18,774827;49,866949;922,652372;120,963389
2022-08-22 01:00:00.000;18,505862;49,784666;921,083666;121,4215
2022-08-22 02:00:00.000;17,979137;49,698333;919,460833;121,945084
2022-08-22 03:00:00.000;17,418965;49,6245;917,9005;122,4605
2022-08-22 04:00:00.000;16,81;49,526166;915,887833;122,977
2022-08-22 05:00:00.000;16,207068;49,429166;913,867666;123,322711
2022-08-22 06:00:00.000;15,595344;49,336166;911,891166;123,636
2022-08-22 07:00:00.000;15,685517;49,266166;910,451666;123,822881
2022-08-22 08:00:00.000;17,01362;49,3235;911,9165;123,156
2022-08-22 09:00:00.000;19,131206;49,567;917,078166;122,370833
2022-08-22 10:00:00.000;23,966551;50,0435;927,570166;120,994067
2022-08-22 11:00:00.000;25,357586;50,3365;931,594833;119,285166
2022-08-22 12:00:00.000;23,287758;50,386;931,420833;117,943559
2022-08-22 13:00:00.000;22,536551;50,380333;930,732666;116,761833
2022-08-22 14:00:00.000;22,448965;50,412833;931,351333;115,681166
2022-08-22 15:00:00.000;22,527241;50,429322;931,52983;114,680508
2022-08-22 16:00:00.000;22,472931;50,427833;931,490666;114,091333
2022-08-22 17:00:00.000;21,995517;50,397833;930,660833;113,673389
2022-08-22 18:00:00.000;21,561379;50,350833;929,533666;113,492
2022-08-22 19:00:00.000;21,262586;50,297166;928,3655;113,641186
2022-08-22 20:00:00.000;20,868695;50,246388;927,303055;114,133
2022-08-23 08:00:00.000;16,310172;49,283833;911,122166;119,123666
2022-08-23 09:00:00.000;16,656724;49,338333;911,9635;119,482166
2022-08-23 10:00:00.000;18,089827;49,4295;913,545166;119,525254
2022-08-23 11:00:00.000;19,156724;49,611333;916,842333;119,188333
2022-08-23 12:00:00.000;19,459655;49,715166;918,285;118,841186
2022-08-23 13:00:00.000;19,94362;49,808166;919,670833;118,553166
2022-08-23 14:00:00.000;20,141724;49,878;920,624166;118,4355
2022-08-23 15:00:00.000;20,175689;49,937288;921,597288;118,460338
2022-08-23 16:00:00.000;20,486379;49,999166;922,706833;118,805833
2022-08-23 17:00:00.000;20,421379;50,052;923,631833;118,935932
2022-08-23 18:00:00.000;20,129655;50,050666;923,418;119,244666
2022-08-23 19:00:00.000;19,828275;50,010666;922,366;119,441
2022-08-23 20:00:00.000;19,465344;49,959333;921,449666;119,767627
2022-08-23 21:00:00.000;18,536551;49,861333;919,280666;120,574666
2022-08-23 22:00:00.000;17,417413;49,737666;916,722833;121,52322
2022-08-23 23:00:00.000;16,696206;49,609333;914,3205;122,274666
2022-08-24 00:00:00.000;16,065344;49,505254;912,387796;123,0385
2022-08-24 01:00:00.000;15,925;49,4155;910,658166;123,632203
2022-08-24 02:00:00.000;15,553793;49,318166;908,734333;124,153333
2022-08-24 03:00:00.000;15,035172;49,2345;907,214;124,587627
2022-08-24 04:00:00.000;14,585689;49,144833;905,620833;124,967833
2022-08-24 05:00:00.000;14,416551;49,081833;904,499166;125,410677
2022-08-24 06:00:00.000;14,136379;49,027833;903,639166;125,7925
2022-08-24 07:00:00.000;14,386724;49,0095;903,386833;125,822666
2022-08-24 08:00:00.000;15,983965;49,110833;905,482333;124,907166
2022-08-24 09:00:00.000;17,42862;49,3385;909,926333;124,232
2022-08-24 10:00:00.000;20,37;49,7225;917,865833;123,513728
2022-08-24 11:00:00.000;22,00362;50,015;922,404166;122,645333
2022-08-24 12:00:00.000;22,118448;50,132166;923,724666;121,777118
2022-08-24 13:00:00.000;22,545862;50,271833;926,300666;120,518666
2022-08-24 14:00:00.000;23,302931;50,418166;929,148666;119,071333
2022-08-24 15:00:00.000;23,228103;50,473898;929,85305;118,057288
2022-08-24 16:00:00.000;23,003275;50,4415;929,231;117,363
2022-08-24 17:00:00.000;23,065172;50,412666;929,1275;116,851016
2022-08-24 18:00:00.000;22,950862;50,983559;924,667457;116,276779
2022-08-24 19:00:00.000;22,591403;50,358833;928,847666;116,109322
2022-08-24 20:00:00.000;22,099482;50,301666;928,229833;116,328166
2022-08-24 21:00:00.000;21,48931;50,221666;926,8005;116,787457
2022-08-24 22:00:00.000;20,127241;50,05;923,598;117,284666
2022-08-24 23:00:00.000;19,029482;49,868135;920,405762;117,848833
2022-08-25 00:00:00.000;18,213448;49,720666;917,919333;118,549661
2022-08-25 01:00:00.000;17,293275;49,565666;915,410666;119,147
2022-08-25 02:00:00.000;16,536206;49,437;913,185;119,48983
2022-08-25 03:00:00.000;15,565862;49,290166;910,638666;120,044666
2022-08-25 04:00:00.000;15,041551;49,16;908,568333;121,037166
2022-08-25 05:00:00.000;14,960344;49,092;907,712666;122,198813
2022-08-25 06:00:00.000;15,022758;49,063;907,5435;123,385166
2022-08-25 07:00:00.000;14,768448;49,003389;906,696271;124,184576
2022-08-25 08:00:00.000;14,786379;49,010833;906,893333;124,821666
2022-08-25 09:00:00.000;15,496896;49,048333;907,738166;125,34
2022-08-25 10:00:00.000;18,432241;49,305833;913,396666;125,109322
2022-08-25 11:00:00.000;21,481551;49,587833;918,819;124,135833
2022-08-25 12:00:00.000;21,80035;49,763898;921,849322;123,470172
2022-08-25 13:00:00.000;22,592241;50,484576;919,720169;122,222203
2022-08-25 14:00:00.000;23,192931;50,061016;927,570169;120,9995
2022-08-25 15:00:00.000;23,298965;50,1135;928,1345;120,014915
2022-08-25 16:00:00.000;23,413448;50,140333;928,794333;119,021
2022-08-25 17:00:00.000;23,544482;50,184;929,9355;118,429333
2022-08-25 18:00:00.000;23,450862;50,1785;930,008333;118,077627
2022-08-25 19:00:00.000;22,847586;50,1365;929,422833;117,9635
2022-08-25 20:00:00.000;21,92362;50,052166;927,984666;118,228644
2022-08-25 21:00:00.000;20,630862;49,927;925,9255;119,0725
2022-08-25 22:00:00.000;19,46931;49,786666;923,311666;120,335166
2022-08-25 23:00:00.000;18,481896;49,627118;920,357796;121,44305
2022-08-26 00:00:00.000;17,664137;49,483333;917,737666;122,408166
2022-08-26 01:00:00.000;17,216896;49,378;915,916166;123,446949
2022-08-26 02:00:00.000;16,936379;49,290666;914,449;124,518666
2022-08-26 03:00:00.000;16,780172;49,211666;913,0675;125,564666
2022-08-26 04:00:00.000;16,866379;49,162833;912,308666;126,428135
2022-08-26 05:00:00.000;16,672456;49,129166;911,611;127,145666
2022-08-26 06:00:00.000;16,632758;49,096166;910,912166;127,810338
2022-08-26 07:00:00.000;16,537241;49,116949;911,199661;127,9885
2022-08-26 08:00:00.000;16,787758;49,127833;911,359;128,460333
2022-08-26 09:00:00.000;17,161034;49,188833;912,297666;128,751525
2022-08-26 10:00:00.000;17,316206;49,237833;912,8995;129,611333
2022-08-26 11:00:00.000;18,003965;49,337333;914,706333;129,811666
2022-08-26 12:00:00.000;18,949137;49,484833;917,319166;129,918474
2022-08-26 13:00:00.000;19,737068;49,572666;918,545;130,611333
2022-08-26 14:00:00.000;20,657586;49,68;920,322;130,768644
2022-08-26 15:00:00.000;20,902413;49,786101;921,926271;131,323
2022-08-26 16:00:00.000;21,878103;49,935666;924,588166;131,303333
2022-08-26 17:00:00.000;22,978448;50,132666;927,841833;131,168135
2022-08-26 18:00:00.000;23,46431;50,304833;930,5185;130,9045
2022-08-26 19:00:00.000;23,311896;50,453666;932,636333;130,827627
2022-08-26 20:00:00.000;23,067413;50,5075;932,380833;131,120833
2022-08-26 21:00:00.000;22,277758;50,476833;930,305;131,633898
2022-08-26 22:00:00.000;21,509655;50,441833;928,589833;132,039333
2022-08-26 23:00:00.000;20,842413;50,365666;925,987333;132,520666
2022-08-27 00:00:00.000;20,244482;50,29305;923,694237;133,083389
2022-08-27 01:00:00.000;19,567586;50,228333;921,5235;133,6545
2022-08-27 02:00:00.000;18,991896;50,188;920,009833;134,143559
2022-08-27 03:00:00.000;18,872586;50,173666;919,081;134,607666
2022-08-27 04:00:00.000;18,71931;50,179;918,52;134,89
2022-08-27 05:00:00.000;18,433793;50,171333;917,614833;135,309
2022-08-27 06:00:00.000;18,220689;50,154333;916,4145;135,6885
2022-08-27 07:00:00.000;18,187931;50,1795;916,365;136,010338
2022-08-27 08:00:00.000;18,437068;50,24;916,954166;136,066666
2022-08-27 09:00:00.000;18,888103;50,323666;917,941833;135,7145
2022-08-27 10:00:00.000;19,628275;50,434666;919,445666;135,130338
2022-08-27 11:00:00.000;20,497413;50,562333;921,297666;134,618833
2022-08-27 12:00:00.000;23,160172;50,7585;924,861333;133,616271
2022-08-27 13:00:00.000;25,737413;51,108166;931,623;131,7125
2022-08-27 14:00:00.000;26,347586;51,381;936,016;130,247833
2022-08-27 15:00:00.000;26,226206;51,562203;938,758813;129,16
2022-08-27 16:00:00.000;23,041379;51,666166;939,330166;129,149333
2022-08-27 17:00:00.000;24,332068;51,673666;938,532333;129,807457
2022-08-27 18:00:00.000;23,807413;51,680666;937,8115;129,940166
2022-08-27 19:00:00.000;22,473793;51,636833;936,173333;130,287118
2022-08-27 20:00:00.000;21,586034;51,573333;934,020333;131,010166
2022-08-27 21:00:00.000;21,021034;51,489666;931,734166;131,7475
2022-08-27 22:00:00.000;20,955;51,439;930,0135;132,324745
2022-08-27 23:00:00.000;20,747586;51,409333;928,704;132,756666
2022-08-28 00:00:00.000;20,20362;51,374745;927,109491;133,279322
2022-08-28 01:00:00.000;19,833965;51,341666;925,695333;133,494166
2022-08-28 02:00:00.000;19,422068;51,327;924,608833;133,758305
2022-08-28 03:00:00.000;19,483103;51,3075;923,227;133,954166
2022-08-28 04:00:00.000;18,812758;51,286833;921,972166;134,121666
2022-08-28 05:00:00.000;17,940862;51,243333;920,166333;134,617796
2022-08-28 06:00:00.000;17,809137;51,196333;918,326833;135,125166
2022-08-28 07:00:00.000;18,292758;51,219;918,275833;140,657457
2022-08-28 08:00:00.000;18,67862;51,3105;919,373833;134,989333
2022-08-28 09:00:00.000;19,375344;51,398333;920,252166;134,656666
2022-08-28 10:00:00.000;20,312931;51,549833;922,731166;134,045762
2022-08-28 11:00:00.000;20,590689;51,703;924,602;133,357166
2022-08-28 12:00:00.000;21,257931;51,8175;926,1115;132,662542
2022-08-28 13:00:00.000;21,252586;51,952;927,729;131,954166
2022-08-28 14:00:00.000;20,681379;51,994166;927,488333;131,847666
2022-08-28 15:00:00.000;20,407068;51,990847;926,540508;132,091186
2022-08-28 16:00:00.000;20,825517;52,034333;926,846666;132,166166
2022-08-28 17:00:00.000;20,966896;52,088;927,089;132,080338
2022-08-28 18:00:00.000;20,439137;52,125666;926,872;132,1005
2022-08-28 19:00:00.000;19,577241;52,087333;925,183;132,969491
2022-08-28 20:00:00.000;19,474827;52,036833;923,463666;133,624833
2022-08-28 21:00:00.000;18,923793;51,9895;921,694;134,2545
2022-08-28 22:00:00.000;17,109655;51,8725;918,421;134,834067
2022-08-28 23:00:00.000;16,313448;51,715084;914,732711;135,421
2022-08-29 00:00:00.000;15,165344;51,5565;910,989833;135,737288
2022-08-29 01:00:00.000;14,311206;51,390833;907,538666;135,919166
2022-08-29 02:00:00.000;13,741724;51,266333;904,732833;135,997796
2022-08-29 03:00:00.000;13,436724;51,154;902,3295;136,106
2022-08-29 04:00:00.000;13,266034;51,066833;900,2965;136,3525
2022-08-29 05:00:00.000;13,217068;51,034833;899,366333;136,416779
2022-08-29 06:00:00.000;12,774655;51,004;898,349333;136,385333
2022-08-29 07:00:00.000;12,527931;50,934666;896,5595;136,599322
2022-08-29 08:00:00.000;12,513448;50,918166;895,974333;136,650333
2022-08-29 09:00:00.000;12,571896;50,9535;896,286166;136,807118
2022-08-29 10:00:00.000;12,698793;50,981;896,298333;137,113166
2022-08-29 11:00:00.000;13,178448;51,030166;896,652333;137,287966
2022-08-29 12:00:00.000;12,982241;51,036666;896,203666;137,388666
2022-08-29 13:00:00.000;13,660862;51,082166;896,682333;137,188666
2022-08-29 14:00:00.000;14,627241;51,191186;898,201016;136,78644
2022-08-29 15:00:00.000;15,069122;51,860338;895,48661;135,794827
2022-08-29 16:00:00.000;15,482931;51,348644;899,989322;134,811833
2022-08-29 17:00:00.000;16,198793;51,510666;902,311666;133,615762
2022-08-29 18:00:00.000;16,569482;51,623833;903,629333;132,762333
2022-08-29 19:00:00.000;16,122413;51,669;903,716;132,186666
2022-08-29 20:00:00.000;15,697931;51,6615;902,909333;131,922881
2022-08-29 21:00:00.000;15,017758;51,619166;901,556833;132,068666
2022-08-29 22:00:00.000;14,556206;51,578;900,4305;132,273559
2022-08-29 23:00:00.000;13,952241;51,547333;899,4415;132,197333
2022-08-30 00:00:00.000;13,285172;51,476949;897,790338;132,191016
2022-08-30 01:00:00.000;12,907241;51,415666;896,469666;132,287333
2022-08-30 02:00:00.000;12,641551;51,356333;895,126833;132,510333
2022-08-30 03:00:00.000;11,978103;51,297833;893,759833;132,717796
2022-08-30 04:00:00.000;11,638275;51,215;891,9785;132,857333
2022-08-30 05:00:00.000;11,483859;51,173;890,9305;132,783
2022-08-30 06:00:00.000;11,047068;51,124333;889,652;132,937288
2022-08-30 07:00:00.000;11,034137;51,083833;888,676166;133,168333
2022-08-30 08:00:00.000;12,019827;51,1195;889,145833;133,0085
2022-08-30 09:00:00.000;13,727241;51,277666;891,7135;132,2755
2022-08-30 10:00:00.000;17,81362;51,733333;899,498;130,446949
2022-08-30 11:00:00.000;19,892413;52,092333;904,748;128,280666
2022-08-30 12:00:00.000;19,057068;52,274833;906,881833;126,503728
2022-08-30 13:00:00.000;18,505964;52,436166;908,960666;124,497796
2022-08-30 14:00:00.000;19,391551;52,582666;910,773833;123,499661
2022-08-30 15:00:00.000;18,486379;52,595254;910,033728;122,7135
2022-08-30 16:00:00.000;18,230862;52,556;908,872666;122,168333
2022-08-30 17:00:00.000;18,335;52,555166;908,6195;121,716779
2022-08-30 18:00:00.000;18,217068;52,574666;908,74;121,424
2022-08-30 19:00:00.000;17,564827;52,567166;908,27;121,401016
2022-08-30 20:00:00.000;16,85431;52,485666;906,545833;121,826833
2022-08-30 21:00:00.000;16,015689;52,3915;904,733166;122,640166
2022-08-30 22:00:00.000;15,137586;52,288166;902,797333;123,351864
2022-08-30 23:00:00.000;14,586034;52,1925;901,104166;123,9875
2022-08-31 00:00:00.000;13,673103;52,081694;899,119661;124,621694
2022-08-31 01:00:00.000;13,071379;51,957833;897,060333;125,207666
2022-08-31 02:00:00.000;12,684482;51,884833;895,858666;125,556271
2022-08-31 03:00:00.000;12,192758;51,8065;894,488;125,992666
2022-08-31 04:00:00.000;11,727758;51,700833;892,695833;126,533166
2022-08-31 05:00:00.000;11,88931;51,645333;891,751666;126,872711
2022-08-31 06:00:00.000;11,895344;51,630666;891,407333;127,101666
2022-08-31 07:00:00.000;11,872413;51,622166;891,104833;127,809491
2022-08-31 08:00:00.000;12,411379;51,641;891,277833;128,319836
2022-08-31 09:00:00.000;13,653103;51,758;893,161333;128,259
2022-08-31 10:00:00.000;16,139482;52,064333;898,3085;127,079152
2022-08-31 11:00:00.000;18,33431;52,3275;902,220666;125,358333
2022-08-31 12:00:00.000;18,675689;52,512333;904,930833;123,729322
2022-08-31 13:00:00.000;19,45228;53,275593;904,124745;122,121186
2022-08-31 14:00:00.000;19,092241;52,878;910,055666;120,916666
2022-08-31 15:00:00.000;18,507413;52,8515;908,838333;119,96983
2022-08-31 16:00:00.000;18,505344;52,8555;908,756166;119,392666
2022-08-31 17:00:00.000;18,324655;52,846666;908,3435;119,0905
2022-08-31 18:00:00.000;18,063448;52,829333;907,826666;119,17661
2022-08-31 19:00:00.000;17,439827;52,8045;907,247;119,513166
2022-08-31 20:00:00.000;16,758275;52,724745;905,61;119,983559
2022-08-31 21:00:00.000;16,021206;52,627;903,8255;120,549166
2022-08-31 22:00:00.000;15,267758;52,515333;901,862833;121,183
2022-08-31 23:00:00.000;14,599137;52,416;900,113;121,770508
2022-09-01 00:00:00.000;13,920172;52,314666;898,255166;122,356833
2022-09-01 01:00:00.000;13,287931;52,198833;896,2615;122,868813
2022-09-01 02:00:00.000;12,601379;52,094833;894,584833;123,324
2022-09-01 03:00:00.000;12,256724;51,9805;892,685;123,718813
2022-09-01 04:00:00.000;11,896491;51,907288;891,615932;123,6855
2022-09-01 05:00:00.000;11,506379;51,859833;890,738333;123,820833
2022-09-01 06:00:00.000;10,992413;51,787833;889,382166;124,324915
2022-09-01 07:00:00.000;10,681379;51,704166;887,827;124,860166
2022-09-01 08:00:00.000;11,526379;51,698833;887,628666;125,089333
2022-09-01 09:00:00.000;13,534827;51,873666;890,607;124,884666
2022-09-01 10:00:00.000;17,606896;52,351333;898,569833;123,947966
2022-09-01 11:00:00.000;20,679655;52,750666;904,3455;122,563166
2022-09-01 12:00:00.000;20,443275;53,017666;907,62;121,591186
2022-09-01 13:00:00.000;20,673275;53,289333;911,296166;120,512833
2022-09-01 14:00:00.000;19,710357;54,490178;902,110892;119,764385
2022-09-01 15:00:00.000;19,234117;53,369714;910,478;119,319056
2022-09-02 08:00:00.000;11,772413;52,127;888,212666;125,400166
2022-09-02 09:00:00.000;12,189827;52,143;888,405333;125,645333
2022-09-02 10:00:00.000;12,795;52,191833;889,116166;125,742372
2022-09-02 11:00:00.000;13,805862;52,2785;890,498666;125,653333
2022-09-02 12:00:00.000;14,606071;52,418793;892,673448;124,861379
2022-09-02 13:00:00.000;15,871551;52,545833;894,446;123,572
2022-09-02 14:00:00.000;16,971551;52,727333;897,263333;121,965833
2022-09-02 15:00:00.000;16,73228;53,370172;894,152586;120,870689
2022-09-02 16:00:00.000;17,18862;52,895333;899,198;120,235333
2022-09-02 17:00:00.000;16,982413;52,943833;899,636833;119,749661
2022-09-02 18:00:00.000;16,828793;52,953333;899,650666;119,6145
2022-09-02 19:00:00.000;16,16362;52,942666;899,232833;119,884333
2022-09-02 20:00:00.000;15,411724;52,878333;897,947666;120,421864
2022-09-02 21:00:00.000;14,533103;52,780166;896,244166;121,071833
2022-09-02 22:00:00.000;13,487413;52,651694;894,008983;121,757966
2022-09-02 23:00:00.000;12,689649;52,5175;891,822;122,332666
2022-09-03 00:00:00.000;12,149655;52,384833;889,658333;122,901864
2022-09-03 01:00:00.000;11,982413;52,307333;888,514;123,411333
2022-09-03 02:00:00.000;11,744655;52,258;887,689666;123,645423
2022-09-03 03:00:00.000;11,345517;52,212166;886,949166;123,778166
2022-09-03 04:00:00.000;10,794137;52,17;886,238;123,865
2022-09-03 05:00:00.000;10,267586;52,096333;884,936333;124,185084
2022-09-03 06:00:00.000;9,847241;52,021525;883,654576;124,478
2022-09-03 07:00:00.000;9,508448;51,953166;882,551333;124,963389
2022-09-03 08:00:00.000;10,110344;51,951166;882,375833;125,3905
2022-09-03 09:00:00.000;12,308103;52,098166;884,7635;125,473333
2022-09-03 10:00:00.000;16,207068;52,448333;890,368333;124,400338
2022-09-03 11:00:00.000;18,273103;52,759833;894,862333;123,135
2022-09-03 12:00:00.000;17,697241;52,969833;897,4485;122,282711
2022-09-03 13:00:00.000;18,290862;53,192833;900,5975;121,288333
2022-09-03 14:00:00.000;18,600862;53,315666;901,724833;120,225254
2022-09-03 15:00:00.000;18,220689;53,384067;902,215084;119,411
2022-09-03 16:00:00.000;17,93431;53,417166;902,291;119,067166
2022-09-03 17:00:00.000;17,475862;53,414666;901,804333;118,922542
2022-09-03 18:00:00.000;17,178275;53,396166;901,211833;118,873833
2022-09-03 19:00:00.000;16,74862;53,366166;900,5435;118,89
2022-09-03 20:00:00.000;15,983275;53,310666;899,3335;119,143
2022-09-03 21:00:00.000;14,678965;53,151;896,4835;119,895
2022-09-03 22:00:00.000;13,575517;52,9615;893,481666;120,551864
2022-09-03 23:00:00.000;12,970517;52,83;891,531;120,868666
2022-09-04 00:00:00.000;12,516724;52,738813;890,178135;121,038474
2022-09-04 01:00:00.000;12,060344;52,6635;889,031833;121,122666
2022-09-04 02:00:00.000;11,607931;52,588333;887,870166;121,345666
2022-09-04 03:00:00.000;11,172586;52,521666;886,913333;121,649152
2022-09-04 04:00:00.000;10,789827;52,459666;885,910666;122,098
2022-09-04 05:00:00.000;10,267931;52,3955;884,900333;122,562542
2022-09-04 06:00:00.000;9,738421;52,332666;883,790166;123,240666
2022-09-04 07:00:00.000;9,765;52,2895;883,038666;123,841016
2022-09-04 08:00:00.000;10,459827;52,259666;882,496833;124,664166
2022-09-04 09:00:00.000;12,650344;52,406333;885,121833;124,573833
2022-09-04 10:00:00.000;16,943275;52,824666;891,867333;123,514406
2022-09-04 11:00:00.000;18,853275;53,223666;897,87;122,481166
2022-09-04 12:00:00.000;19,627068;53,507666;901,916833;121,697118
2022-09-04 13:00:00.000;19,960172;53,7875;906,004666;120,590333
2022-09-04 14:00:00.000;19,886724;53,884166;906,678166;119,534576
2022-09-04 15:00:00.000;19,361551;53,88983;906,238474;118,7745
2022-09-04 16:00:00.000;19,379137;53,953;907,177833;118,026166
2022-09-04 17:00:00.000;19,346724;54,021333;908,055333;117,953898
2022-09-04 18:00:00.000;18,306551;53,945833;906,509666;118,397
2022-09-04 19:00:00.000;17,643965;53,865333;905,049;118,984406
2022-09-04 20:00:00.000;15,86362;53,691166;902,069333;120,047166
2022-09-04 21:00:00.000;14,91862;53,5015;899,143666;121,013559
2022-09-04 22:00:00.000;14,463965;53,371666;897,285666;121,731
2022-09-04 23:00:00.000;13,669482;53,240333;895,353666;122,523
2022-09-05 00:00:00.000;13,106379;53,088474;893,211525;123,162881
2022-09-05 01:00:00.000;12,642241;52,984666;891,739166;123,779666
2022-09-05 02:00:00.000;12,195344;52,9;890,557;124,256779
2022-09-05 03:00:00.000;11,659482;52,822166;889,490333;124,751
2022-09-05 04:00:00.000;11,195;52,717833;887,880666;125,471666
2022-09-05 05:00:00.000;10,925172;52,6325;886,536666;125,97
2022-09-05 06:00:00.000;10,749482;52,545333;885,200166;126,510833
2022-09-05 07:00:00.000;10,317931;52,4475;883,678166;127,354237
2022-09-06 08:00:00.000;10,962068;52,385333;883,04;126,688833
2022-09-06 09:00:00.000;12,195789;54,087894;871,354912;132,536491
2022-09-06 10:00:00.000;16,077719;52,632666;887,613;125,525666
2022-09-06 11:00:00.000;18,373035;53,542931;889,210172;46,14
2022-09-06 12:00:00.000;17,842931;53,227666;896,692666;121,555593
2022-09-06 13:00:00.000;18,664655;53,427833;899,661;120,163333
2022-09-06 14:00:00.000;18,741607;54,075;896,847241;125,004482
2022-09-06 15:00:00.000;17,921724;53,544166;900,7455;118,393559
2022-09-06 16:00:00.000;17,445344;53,52;900,221333;117,85
2022-09-06 17:00:00.000;17,313793;53,468983;899,35305;117,54644
